draw_id,play,tier,pattern,numbers,note,winners,value
01109,d6,Giải Nhất,,605 171 047 514,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01109,d6,Giải Nhì,,336 805 833 216 871 947,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,1,10000000
01109,d6,Giải Ba,,763 923 832 681 993 884 484 073,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,6,5000000
01109,d6,Giải tư,,367 929 605 171 047 514 336 805 833 216 871 947 763 923 832 681 993 884 484 073,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,49,1000000
01109,d6,Giải năm,,367 929,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,370,150000
01109,d6,Giải sáu,,605 171 047 514 336 805 833 216 871 947 763 923 832 681 993 884 484 073,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3322,40000
01108,d3,Giải Đặc biệt,,832 317,,58,1000000
01108,d3,Giải Nhất,,274 838 247 389,,110,350000
01108,d3,Giải Nhì,,844 440 925 649 693 194,,93,210000
01108,d3,Giải Ba,,096 360 113 844 308 175 735 076,,183,100000
01108,d6,Giải Đặc biệt,,832 317 317 832,,1,1000000000
01108,d6,Giải Nhất,,274 838 247 389,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,40000000
01108,d6,Giải Nhì,,844 440 925 649 693 194,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,0,10000000
01108,d6,Giải Ba,,096 360 113 844 308 175 735 076,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,3,5000000
01108,d6,Giải tư,,832 317 274 838 247 389 844 440 925 649 693 194 096 360 113 844 308 175 735 076,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,19,1000000
01108,d6,Giải năm,,832 317,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,525,150000
01108,d6,Giải sáu,,274 838 247 389 844 440 925 649 693 194 096 360 113 844 308 175 735 076,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,4641,40000
01107,d3,Giải Đặc biệt,,512 809,,35,1000000
01107,d3,Giải Nhất,,211 655 846 502,,70,350000
01107,d3,Giải Nhì,,072 837 064 238 720 471,,109,210000
01107,d3,Giải Ba,,323 723 277 958 683 695 081 974,,162,100000
01107,d6,Giải Đặc biệt,,512 809 809 512,,1,1000000000
01107,d6,Giải Nhất,,211 655 846 502,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,40000000
01107,d6,Giải Nhì,,072 837 064 238 720 471,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
01107,d6,Giải Ba,,323 723 277 958 683 695 081 974,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,1,5000000
01107,d6,Giải tư,,512 809 211 655 846 502 072 837 064 238 720 471 323 723 277 958 683 695 081 974,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,28,1000000
01107,d6,Giải năm,,512 809,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,413,150000
01107,d6,Giải sáu,,211 655 846 502 072 837 064 238 720 471 323 723 277 958 683 695 081 974,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3567,40000
01106,d3,Giải Đặc biệt,,883 909,,51,1000000
