draw_id,date,prize,number,slot
00619,2023-05-29,Giải ba,583,1
00619,2023-05-29,Giải ba,605,2
00619,2023-05-29,Giải ba,818,3
00619,2023-05-29,Giải ba,320,4
00619,2023-05-29,Giải ba,063,5
00619,2023-05-29,Giải ba,906,6
00619,2023-05-29,Giải ba,486,7
00619,2023-05-29,Giải Đặc biệt,784,0
00619,2023-05-29,Giải Đặc biệt,805,1
00619,2023-05-29,Giải Nhất,895,0
00619,2023-05-29,Giải Nhất,374,1
00619,2023-05-29,Giải Nhất,490,2
00619,2023-05-29,Giải Nhất,569,3
00619,2023-05-29,Giải Nhì,726,0
00619,2023-05-29,Giải Nhì,577,1
00619,2023-05-29,Giải Nhì,583,2
00619,2023-05-29,Giải Nhì,935,3
00619,2023-05-29,Giải Nhì,480,4
00619,2023-05-29,Giải Nhì,720,5
00618,2023-05-26,Giải ba,725,0
00618,2023-05-26,Giải ba,927,1
00618,2023-05-26,Giải ba,012,2
00618,2023-05-26,Giải ba,800,3
00618,2023-05-26,Giải ba,250,4
00618,2023-05-26,Giải ba,724,5
00618,2023-05-26,Giải ba,277,6
00618,2023-05-26,Giải ba,729,7
00618,2023-05-26,Giải Đặc biệt,173,0
00618,2023-05-26,Giải Đặc biệt,403,1
00618,2023-05-26,Giải Nhất,774,0
00618,2023-05-26,Giải Nhất,780,1
00618,2023-05-26,Giải Nhất,796,2
00618,2023-05-26,Giải Nhất,099,3
00618,2023-05-26,Giải Nhì,139,0
00618,2023-05-26,Giải Nhì,241,1
00618,2023-05-26,Giải Nhì,740,2
00618,2023-05-26,Giải Nhì,511,3
00618,2023-05-26,Giải Nhì,976,4
00618,2023-05-26,Giải Nhì,893,5
00617,2023-05-24,Giải ba,351,0
00617,2023-05-24,Giải ba,420,1
00617,2023-05-24,Giải ba,168,2
00617,2023-05-24,Giải ba,500,3
00617,2023-05-24,Giải ba,588,4
00617,2023-05-24,Giải ba,891,5
00617,2023-05-24,Giải ba,004,6
00617,2023-05-24,Giải ba,539,7
00617,2023-05-24,Giải Đặc biệt,014,0
00617,2023-05-24,Giải Đặc biệt,964,1
00617,2023-05-24,Giải Nhất,933,0
00617,2023-05-24,Giải Nhất,244,1
00617,2023-05-24,Giải Nhất,410,2
00617,2023-05-24,Giải Nhất,730,3
00617,2023-05-24,Giải Nhì,091,0
00617,2023-05-24,Giải Nhì,329,1
00617,2023-05-24,Giải Nhì,797,2
00617,2023-05-24,Giải Nhì,358,3
00617,2023-05-24,Giải Nhì,905,4
00617,2023-05-24,Giải Nhì,551,5
00616,2023-05-22,Giải ba,999,0
00616,2023-05-22,Giải ba,742,1
00616,2023-05-22,Giải ba,825,2
00616,2023-05-22,Giải ba,895,3
00616,2023-05-22,Giải ba,998,4
00616,2023-05-22,Giải ba,395,5
00616,2023-05-22,Giải ba,388,6
00616,2023-05-22,Giải ba,472,7
00616,2023-05-22,Giải Đặc biệt,669,0
00616,2023-05-22,Giải Đặc biệt,339,1
00616,2023-05-22,Giải Nhất,985,0
00616,2023-05-22,Giải Nhất,236,1
00616,2023-05-22,Giải Nhất,583,2
00616,2023-05-22,Giải Nhất,309,3
00616,2023-05-22,Giải Nhì,930,0
00616,2023-05-22,Giải Nhì,297,1
00616,2023-05-22,Giải Nhì,468,2
00616,2023-05-22,Giải Nhì,006,3
00616,2023-05-22,Giải Nhì,432,4
00616,2023-05-22,Giải Nhì,910,5
00615,2023-05-19,Giải ba,757,0
00615,2023-05-19,Giải ba,073,1
00615,2023-05-19,Giải ba,386,2
00615,2023-05-19,Giải ba,617,3
00615,2023-05-19,Giải ba,962,4
00615,2023-05-19,Giải ba,930,5
00615,2023-05-19,Giải ba,502,6
00615,2023-05-19,Giải ba,501,7
00615,2023-05-19,Giải Đặc biệt,812,0
00615,2023-05-19,Giải Đặc biệt,779,1
00615,2023-05-19,Giải Nhất,092,0
00615,2023-05-19,Giải Nhất,873,1
00615,2023-05-19,Giải Nhất,406,2
00615,2023-05-19,Giải Nhất,438,3
00615,2023-05-19,Giải Nhì,970,0
00615,2023-05-19,Giải Nhì,446,1
00615,2023-05-19,Giải Nhì,586,2
00615,2023-05-19,Giải Nhì,142,3
00615,2023-05-19,Giải Nhì,705,4
00615,2023-05-19,Giải Nhì,408,5
00614,2023-05-17,Giải ba,548,0
00614,2023-05-17,Giải ba,273,1
00614,2023-05-17,Giải ba,703,2
00614,2023-05-17,Giải ba,063,3
00614,2023-05-17,Giải ba,103,4
00614,2023-05-17,Giải ba,108,5
00614,2023-05-17,Giải ba,973,6
00614,2023-05-17,Giải ba,163,7
00614,2023-05-17,Giải Đặc biệt,888,0
00614,2023-05-17,Giải Đặc biệt,412,1
00614,2023-05-17,Giải Nhất,865,0
00614,2023-05-17,Giải Nhất,369,1
00614,2023-05-17,Giải Nhất,686,2
00614,2023-05-17,Giải Nhất,240,3
00614,2023-05-17,Giải Nhì,212,0
00614,2023-05-17,Giải Nhì,679,1
00614,2023-05-17,Giải Nhì,885,2
00614,2023-05-17,Giải Nhì,254,3
00614,2023-05-17,Giải Nhì,782,4
00614,2023-05-17,Giải Nhì,834,5
00613,2023-05-15,Giải ba,473,0
00613,2023-05-15,Giải ba,866,1
00613,2023-05-15,Giải ba,105,2
00613,2023-05-15,Giải ba,805,3
00613,2023-05-15,Giải ba,302,4
00613,2023-05-15,Giải ba,351,5
00613,2023-05-15,Giải ba,246,6
00613,2023-05-15,Giải ba,743,7
00613,2023-05-15,Giải Đặc biệt,543,0
00613,2023-05-15,Giải Đặc biệt,744,1
00613,2023-05-15,Giải Nhất,942,0
00613,2023-05-15,Giải Nhất,486,1
00613,2023-05-15,Giải Nhất,203,2
00613,2023-05-15,Giải Nhất,092,3
00613,2023-05-15,Giải Nhì,048,0
00613,2023-05-15,Giải Nhì,818,1
00613,2023-05-15,Giải Nhì,920,2
00613,2023-05-15,Giải Nhì,226,3
00613,2023-05-15,Giải Nhì,140,4
00613,2023-05-15,Giải Nhì,216,5
00612,2023-05-12,Giải ba,431,0
00612,2023-05-12,Giải ba,617,1
00612,2023-05-12,Giải ba,329,2
00612,2023-05-12,Giải ba,847,3
00612,2023-05-12,Giải ba,058,4
00612,2023-05-12,Giải ba,790,5
00612,2023-05-12,Giải ba,565,6
00612,2023-05-12,Giải ba,644,7
00612,2023-05-12,Giải Đặc biệt,324,0
00612,2023-05-12,Giải Đặc biệt,152,1
00612,2023-05-12,Giải Nhất,330,0
00612,2023-05-12,Giải Nhất,899,1
00612,2023-05-12,Giải Nhất,802,2
00612,2023-05-12,Giải Nhất,115,3
00612,2023-05-12,Giải Nhì,695,0
00612,2023-05-12,Giải Nhì,138,1
00612,2023-05-12,Giải Nhì,585,2
00612,2023-05-12,Giải Nhì,776,3
00612,2023-05-12,Giải Nhì,588,4
00612,2023-05-12,Giải Nhì,161,5
00611,2023-05-10,Giải ba,283,0
00611,2023-05-10,Giải ba,702,1
00611,2023-05-10,Giải ba,934,2
00611,2023-05-10,Giải ba,628,3
00611,2023-05-10,Giải ba,129,4
00611,2023-05-10,Giải ba,029,5
00611,2023-05-10,Giải ba,781,6
00611,2023-05-10,Giải ba,124,7
00611,2023-05-10,Giải Đặc biệt,641,0
00611,2023-05-10,Giải Đặc biệt,670,1
00611,2023-05-10,Giải Nhất,293,0
00611,2023-05-10,Giải Nhất,620,1
00611,2023-05-10,Giải Nhất,085,2
00611,2023-05-10,Giải Nhất,571,3
00611,2023-05-10,Giải Nhì,444,0
00611,2023-05-10,Giải Nhì,076,1
00611,2023-05-10,Giải Nhì,567,2
00611,2023-05-10,Giải Nhì,048,3
00611,2023-05-10,Giải Nhì,552,4
00611,2023-05-10,Giải Nhì,717,5
00610,2023-05-08,Giải ba,630,0
00610,2023-05-08,Giải ba,987,1
00610,2023-05-08,Giải ba,532,2
00610,2023-05-08,Giải ba,352,3
00610,2023-05-08,Giải ba,280,4
00610,2023-05-08,Giải ba,102,5
00610,2023-05-08,Giải ba,504,6
00610,2023-05-08,Giải ba,733,7
00610,2023-05-08,Giải Đặc biệt,517,0
00610,2023-05-08,Giải Đặc biệt,550,1
00610,2023-05-08,Giải Nhất,101,0
00610,2023-05-08,Giải Nhất,951,1
00610,2023-05-08,Giải Nhất,842,2
00610,2023-05-08,Giải Nhất,520,3
00610,2023-05-08,Giải Nhì,906,0
00610,2023-05-08,Giải Nhì,871,1
00610,2023-05-08,Giải Nhì,076,2
00610,2023-05-08,Giải Nhì,824,3
00610,2023-05-08,Giải Nhì,790,4
00610,2023-05-08,Giải Nhì,443,5
00609,2023-05-05,Giải ba,244,0
00609,2023-05-05,Giải ba,384,1
00609,2023-05-05,Giải ba,329,2
00609,2023-05-05,Giải ba,307,3
00609,2023-05-05,Giải ba,739,4
00609,2023-05-05,Giải ba,438,5
00609,2023-05-05,Giải ba,047,6
00609,2023-05-05,Giải ba,231,7
00609,2023-05-05,Giải Đặc biệt,449,0
00609,2023-05-05,Giải Đặc biệt,966,1
00609,2023-05-05,Giải Nhất,940,0
00609,2023-05-05,Giải Nhất,850,1
00609,2023-05-05,Giải Nhất,133,2
00609,2023-05-05,Giải Nhất,979,3
00609,2023-05-05,Giải Nhì,276,0
00609,2023-05-05,Giải Nhì,065,1
00609,2023-05-05,Giải Nhì,136,2
00609,2023-05-05,Giải Nhì,533,3
00609,2023-05-05,Giải Nhì,383,4
00609,2023-05-05,Giải Nhì,369,5
00608,2023-05-03,Giải ba,124,0
00608,2023-05-03,Giải ba,454,1
00608,2023-05-03,Giải ba,016,2
00608,2023-05-03,Giải ba,392,3
00608,2023-05-03,Giải ba,972,4
00608,2023-05-03,Giải ba,248,5
00608,2023-05-03,Giải ba,735,6
00608,2023-05-03,Giải ba,671,7
00608,2023-05-03,Giải Đặc biệt,118,0
00608,2023-05-03,Giải Đặc biệt,004,1
00608,2023-05-03,Giải Nhất,482,0
00608,2023-05-03,Giải Nhất,505,1
00608,2023-05-03,Giải Nhất,307,2
00608,2023-05-03,Giải Nhất,706,3
00608,2023-05-03,Giải Nhì,461,0
00608,2023-05-03,Giải Nhì,940,1
00608,2023-05-03,Giải Nhì,180,2
00608,2023-05-03,Giải Nhì,698,3
00608,2023-05-03,Giải Nhì,275,4
00608,2023-05-03,Giải Nhì,628,5
00607,2023-05-01,Giải ba,911,0
00607,2023-05-01,Giải ba,447,1
00607,2023-05-01,Giải ba,862,2
00607,2023-05-01,Giải ba,677,3
00607,2023-05-01,Giải ba,406,4
00607,2023-05-01,Giải ba,706,5
00607,2023-05-01,Giải ba,500,6
00607,2023-05-01,Giải ba,159,7
00607,2023-05-01,Giải Đặc biệt,206,0
00607,2023-05-01,Giải Đặc biệt,245,1
00607,2023-05-01,Giải Nhất,692,0
00607,2023-05-01,Giải Nhất,314,1
00607,2023-05-01,Giải Nhất,108,2
00607,2023-05-01,Giải Nhất,336,3
00607,2023-05-01,Giải Nhì,644,0
00607,2023-05-01,Giải Nhì,536,1
00607,2023-05-01,Giải Nhì,244,2
00607,2023-05-01,Giải Nhì,028,3
00607,2023-05-01,Giải Nhì,749,4
00607,2023-05-01,Giải Nhì,155,5
00606,2023-04-28,Giải ba,394,0
00606,2023-04-28,Giải ba,487,1
00606,2023-04-28,Giải ba,670,2
00606,2023-04-28,Giải ba,093,3
00606,2023-04-28,Giải ba,693,4
00606,2023-04-28,Giải ba,736,5
00606,2023-04-28,Giải ba,999,6
00606,2023-04-28,Giải ba,417,7
00606,2023-04-28,Giải Đặc biệt,097,0
00606,2023-04-28,Giải Đặc biệt,467,1
00606,2023-04-28,Giải Nhất,693,0
00606,2023-04-28,Giải Nhất,719,1
00606,2023-04-28,Giải Nhất,986,2
00606,2023-04-28,Giải Nhất,035,3
00606,2023-04-28,Giải Nhì,929,0
00606,2023-04-28,Giải Nhì,999,1
00606,2023-04-28,Giải Nhì,670,2
00606,2023-04-28,Giải Nhì,411,3
00606,2023-04-28,Giải Nhì,240,4
00606,2023-04-28,Giải Nhì,259,5
00605,2023-04-26,Giải ba,510,0
00605,2023-04-26,Giải ba,377,1
00605,2023-04-26,Giải ba,198,2
00605,2023-04-26,Giải ba,294,3
00605,2023-04-26,Giải ba,414,4
00605,2023-04-26,Giải ba,236,5
00605,2023-04-26,Giải ba,700,6
00605,2023-04-26,Giải ba,356,7
00605,2023-04-26,Giải Đặc biệt,786,0
00605,2023-04-26,Giải Đặc biệt,066,1
00605,2023-04-26,Giải Nhất,779,0
00605,2023-04-26,Giải Nhất,294,1
00605,2023-04-26,Giải Nhất,349,2
00605,2023-04-26,Giải Nhất,471,3
00605,2023-04-26,Giải Nhì,279,0
00605,2023-04-26,Giải Nhì,876,1
00605,2023-04-26,Giải Nhì,428,2
00605,2023-04-26,Giải Nhì,752,3
00605,2023-04-26,Giải Nhì,934,4
00605,2023-04-26,Giải Nhì,653,5
00604,2023-04-24,Giải ba,027,0
00604,2023-04-24,Giải ba,622,1
00604,2023-04-24,Giải ba,425,2
00604,2023-04-24,Giải ba,770,3
00604,2023-04-24,Giải ba,178,4
00604,2023-04-24,Giải ba,084,5
00604,2023-04-24,Giải ba,783,6
00604,2023-04-24,Giải ba,717,7
00604,2023-04-24,Giải Đặc biệt,462,0
00604,2023-04-24,Giải Đặc biệt,518,1
00604,2023-04-24,Giải Nhất,750,0
00604,2023-04-24,Giải Nhất,642,1
00604,2023-04-24,Giải Nhất,509,2
00604,2023-04-24,Giải Nhất,527,3
00604,2023-04-24,Giải Nhì,647,0
00604,2023-04-24,Giải Nhì,269,1
00604,2023-04-24,Giải Nhì,279,2
00604,2023-04-24,Giải Nhì,934,3
00604,2023-04-24,Giải Nhì,158,4
00604,2023-04-24,Giải Nhì,620,5
00603,2023-04-21,Giải ba,920,0
00603,2023-04-21,Giải ba,840,1
00603,2023-04-21,Giải ba,371,2
00603,2023-04-21,Giải ba,164,3
00603,2023-04-21,Giải ba,442,4
00603,2023-04-21,Giải ba,443,5
00603,2023-04-21,Giải ba,189,6
00603,2023-04-21,Giải ba,981,7
00603,2023-04-21,Giải Đặc biệt,128,0
00603,2023-04-21,Giải Đặc biệt,156,1
00603,2023-04-21,Giải Nhất,393,0
00603,2023-04-21,Giải Nhất,757,1
00603,2023-04-21,Giải Nhất,512,2
00603,2023-04-21,Giải Nhất,457,3
00603,2023-04-21,Giải Nhì,174,0
00603,2023-04-21,Giải Nhì,129,1
00603,2023-04-21,Giải Nhì,385,2
00603,2023-04-21,Giải Nhì,289,3
00603,2023-04-21,Giải Nhì,772,4
00603,2023-04-21,Giải Nhì,240,5
00602,2023-04-19,Giải ba,675,0
00602,2023-04-19,Giải ba,650,1
00602,2023-04-19,Giải ba,236,2
00602,2023-04-19,Giải ba,167,3
00602,2023-04-19,Giải ba,674,4
00602,2023-04-19,Giải ba,851,5
00602,2023-04-19,Giải ba,950,6
00602,2023-04-19,Giải ba,019,7
00602,2023-04-19,Giải Đặc biệt,363,0
00602,2023-04-19,Giải Đặc biệt,406,1
00602,2023-04-19,Giải Nhất,876,0
00602,2023-04-19,Giải Nhất,048,1
00602,2023-04-19,Giải Nhất,387,2
00602,2023-04-19,Giải Nhất,187,3
00602,2023-04-19,Giải Nhì,681,0
00602,2023-04-19,Giải Nhì,712,1
00602,2023-04-19,Giải Nhì,638,2
00602,2023-04-19,Giải Nhì,587,3
00602,2023-04-19,Giải Nhì,027,4
00602,2023-04-19,Giải Nhì,388,5
00601,2023-04-17,Giải ba,768,0
00601,2023-04-17,Giải ba,783,1
00601,2023-04-17,Giải ba,293,2
00601,2023-04-17,Giải ba,982,3
00601,2023-04-17,Giải ba,494,4
00601,2023-04-17,Giải ba,382,5
00601,2023-04-17,Giải ba,554,6
00601,2023-04-17,Giải ba,049,7
00601,2023-04-17,Giải Đặc biệt,361,0
00601,2023-04-17,Giải Đặc biệt,630,1
00601,2023-04-17,Giải Nhất,789,0
00601,2023-04-17,Giải Nhất,464,1
00601,2023-04-17,Giải Nhất,692,2
00601,2023-04-17,Giải Nhất,631,3
00601,2023-04-17,Giải Nhì,539,0
00601,2023-04-17,Giải Nhì,427,1
00601,2023-04-17,Giải Nhì,040,2
00601,2023-04-17,Giải Nhì,379,3
00601,2023-04-17,Giải Nhì,365,4
00601,2023-04-17,Giải Nhì,786,5
00600,2023-04-14,Giải ba,739,0
00600,2023-04-14,Giải ba,331,1
00600,2023-04-14,Giải ba,175,2
00600,2023-04-14,Giải ba,000,3
00600,2023-04-14,Giải ba,223,4
00600,2023-04-14,Giải ba,470,5
00600,2023-04-14,Giải ba,114,6
00600,2023-04-14,Giải ba,916,7
00600,2023-04-14,Giải Đặc biệt,820,0
00600,2023-04-14,Giải Đặc biệt,335,1
00600,2023-04-14,Giải Nhất,368,0
00600,2023-04-14,Giải Nhất,790,1
00600,2023-04-14,Giải Nhất,711,2
00600,2023-04-14,Giải Nhất,434,3
00600,2023-04-14,Giải Nhì,331,0
00600,2023-04-14,Giải Nhì,523,1
00600,2023-04-14,Giải Nhì,217,2
00600,2023-04-14,Giải Nhì,608,3
00600,2023-04-14,Giải Nhì,625,4
00600,2023-04-14,Giải Nhì,249,5
00599,2023-04-12,Giải ba,695,0
00599,2023-04-12,Giải ba,953,1
00599,2023-04-12,Giải ba,051,2
00599,2023-04-12,Giải ba,583,3
00599,2023-04-12,Giải ba,826,4
00599,2023-04-12,Giải ba,009,5
00599,2023-04-12,Giải ba,169,6
00599,2023-04-12,Giải ba,930,7
00599,2023-04-12,Giải Đặc biệt,200,0
00599,2023-04-12,Giải Đặc biệt,968,1
00599,2023-04-12,Giải Nhất,970,0
00599,2023-04-12,Giải Nhất,301,1
00599,2023-04-12,Giải Nhất,043,2
00599,2023-04-12,Giải Nhất,327,3
00599,2023-04-12,Giải Nhì,137,0
00599,2023-04-12,Giải Nhì,334,1
00599,2023-04-12,Giải Nhì,834,2
00599,2023-04-12,Giải Nhì,193,3
00599,2023-04-12,Giải Nhì,364,4
00599,2023-04-12,Giải Nhì,394,5
00598,2023-04-10,Giải ba,878,0
00598,2023-04-10,Giải ba,951,1
00598,2023-04-10,Giải ba,240,2
00598,2023-04-10,Giải ba,237,3
00598,2023-04-10,Giải ba,564,4
00598,2023-04-10,Giải ba,666,5
00598,2023-04-10,Giải ba,829,6
00598,2023-04-10,Giải ba,277,7
00598,2023-04-10,Giải Đặc biệt,716,0
00598,2023-04-10,Giải Đặc biệt,951,1
00598,2023-04-10,Giải Nhất,400,0
00598,2023-04-10,Giải Nhất,574,1
00598,2023-04-10,Giải Nhất,450,2
00598,2023-04-10,Giải Nhất,638,3
00598,2023-04-10,Giải Nhì,232,0
00598,2023-04-10,Giải Nhì,360,1
00598,2023-04-10,Giải Nhì,764,2
00598,2023-04-10,Giải Nhì,362,3
00598,2023-04-10,Giải Nhì,354,4
00598,2023-04-10,Giải Nhì,238,5
00597,2023-04-07,Giải ba,509,0
00597,2023-04-07,Giải ba,936,1
00597,2023-04-07,Giải ba,077,2
00597,2023-04-07,Giải ba,213,3
00597,2023-04-07,Giải ba,270,4
00597,2023-04-07,Giải ba,083,5
00597,2023-04-07,Giải ba,948,6
00597,2023-04-07,Giải ba,784,7
00597,2023-04-07,Giải Đặc biệt,680,0
00597,2023-04-07,Giải Đặc biệt,925,1
00597,2023-04-07,Giải Nhất,446,0
00597,2023-04-07,Giải Nhất,734,1
00597,2023-04-07,Giải Nhất,654,2
00597,2023-04-07,Giải Nhất,211,3
00597,2023-04-07,Giải Nhì,730,0
00597,2023-04-07,Giải Nhì,693,1
00597,2023-04-07,Giải Nhì,284,2
00597,2023-04-07,Giải Nhì,109,3
00597,2023-04-07,Giải Nhì,019,4
00597,2023-04-07,Giải Nhì,781,5
00596,2023-04-05,Giải ba,029,0
00596,2023-04-05,Giải ba,061,1
00596,2023-04-05,Giải ba,929,2
00596,2023-04-05,Giải ba,661,3
00596,2023-04-05,Giải ba,544,4
00596,2023-04-05,Giải ba,047,5
00596,2023-04-05,Giải ba,001,6
00596,2023-04-05,Giải ba,588,7
00596,2023-04-05,Giải Đặc biệt,815,0
00596,2023-04-05,Giải Đặc biệt,003,1
00596,2023-04-05,Giải Nhất,152,0
00596,2023-04-05,Giải Nhất,576,1
00596,2023-04-05,Giải Nhất,437,2
00596,2023-04-05,Giải Nhất,331,3
00596,2023-04-05,Giải Nhì,572,0
00596,2023-04-05,Giải Nhì,289,1
00596,2023-04-05,Giải Nhì,248,2
00596,2023-04-05,Giải Nhì,130,3
00596,2023-04-05,Giải Nhì,009,4
00596,2023-04-05,Giải Nhì,656,5
00595,2023-04-03,Giải ba,925,0
00595,2023-04-03,Giải ba,522,1
00595,2023-04-03,Giải ba,855,2
00595,2023-04-03,Giải ba,768,3
00595,2023-04-03,Giải ba,068,4
00595,2023-04-03,Giải ba,786,5
00595,2023-04-03,Giải ba,899,6
00595,2023-04-03,Giải ba,110,7
00595,2023-04-03,Giải Đặc biệt,341,0
00595,2023-04-03,Giải Đặc biệt,259,1
00595,2023-04-03,Giải Nhất,707,0
00595,2023-04-03,Giải Nhất,045,1
00595,2023-04-03,Giải Nhất,521,2
00595,2023-04-03,Giải Nhất,346,3
00595,2023-04-03,Giải Nhì,195,0
00595,2023-04-03,Giải Nhì,726,1
00595,2023-04-03,Giải Nhì,502,2
00595,2023-04-03,Giải Nhì,728,3
00595,2023-04-03,Giải Nhì,645,4
00595,2023-04-03,Giải Nhì,494,5
00594,2023-03-31,Giải ba,324,0
00594,2023-03-31,Giải ba,184,1
00594,2023-03-31,Giải ba,096,2
00594,2023-03-31,Giải ba,987,3
00594,2023-03-31,Giải ba,257,4
00594,2023-03-31,Giải ba,737,5
00594,2023-03-31,Giải ba,731,6
00594,2023-03-31,Giải ba,526,7
00594,2023-03-31,Giải Đặc biệt,969,0
00594,2023-03-31,Giải Đặc biệt,265,1
00594,2023-03-31,Giải Nhất,133,0
00594,2023-03-31,Giải Nhất,355,1
00594,2023-03-31,Giải Nhất,225,2
00594,2023-03-31,Giải Nhất,890,3
00594,2023-03-31,Giải Nhì,769,0
00594,2023-03-31,Giải Nhì,887,1
00594,2023-03-31,Giải Nhì,191,2
00594,2023-03-31,Giải Nhì,753,3
00594,2023-03-31,Giải Nhì,271,4
00594,2023-03-31,Giải Nhì,492,5
00593,2023-03-29,Giải ba,134,0
00593,2023-03-29,Giải ba,458,1
00593,2023-03-29,Giải ba,216,2
00593,2023-03-29,Giải ba,867,3
00593,2023-03-29,Giải ba,665,4
00593,2023-03-29,Giải ba,093,5
00593,2023-03-29,Giải ba,906,6
00593,2023-03-29,Giải ba,400,7
00593,2023-03-29,Giải Đặc biệt,571,0
00593,2023-03-29,Giải Đặc biệt,805,1
00593,2023-03-29,Giải Nhất,846,0
00593,2023-03-29,Giải Nhất,553,1
00593,2023-03-29,Giải Nhất,355,2
00593,2023-03-29,Giải Nhất,608,3
00593,2023-03-29,Giải Nhì,675,0
00593,2023-03-29,Giải Nhì,043,1
00593,2023-03-29,Giải Nhì,735,2
00593,2023-03-29,Giải Nhì,089,3
00593,2023-03-29,Giải Nhì,058,4
00593,2023-03-29,Giải Nhì,555,5
00592,2023-03-27,Giải ba,834,0
00592,2023-03-27,Giải ba,875,1
00592,2023-03-27,Giải ba,117,2
00592,2023-03-27,Giải ba,058,3
00592,2023-03-27,Giải ba,726,4
00592,2023-03-27,Giải ba,102,5
00592,2023-03-27,Giải ba,247,6
00592,2023-03-27,Giải ba,343,7
00592,2023-03-27,Giải Đặc biệt,627,0
00592,2023-03-27,Giải Đặc biệt,556,1
00592,2023-03-27,Giải Nhất,545,0
00592,2023-03-27,Giải Nhất,016,1
00592,2023-03-27,Giải Nhất,997,2
00592,2023-03-27,Giải Nhất,662,3
00592,2023-03-27,Giải Nhì,391,0
00592,2023-03-27,Giải Nhì,291,1
00592,2023-03-27,Giải Nhì,818,2
00592,2023-03-27,Giải Nhì,140,3
00592,2023-03-27,Giải Nhì,020,4
00592,2023-03-27,Giải Nhì,388,5
00591,2023-03-24,Giải ba,129,0
00591,2023-03-24,Giải ba,896,1
00591,2023-03-24,Giải ba,747,2
00591,2023-03-24,Giải ba,476,3
00591,2023-03-24,Giải ba,208,4
00591,2023-03-24,Giải ba,295,5
00591,2023-03-24,Giải ba,479,6
00591,2023-03-24,Giải ba,234,7
00591,2023-03-24,Giải Đặc biệt,768,0
00591,2023-03-24,Giải Đặc biệt,699,1
00591,2023-03-24,Giải Nhất,032,0
00591,2023-03-24,Giải Nhất,122,1
00591,2023-03-24,Giải Nhất,440,2
00591,2023-03-24,Giải Nhất,557,3
00591,2023-03-24,Giải Nhì,907,0
00591,2023-03-24,Giải Nhì,472,1
00591,2023-03-24,Giải Nhì,896,2
00591,2023-03-24,Giải Nhì,939,3
00591,2023-03-24,Giải Nhì,462,4
00591,2023-03-24,Giải Nhì,517,5
00590,2023-03-22,Giải ba,216,0
00590,2023-03-22,Giải ba,680,1
00590,2023-03-22,Giải ba,310,2
00590,2023-03-22,Giải ba,780,3
00590,2023-03-22,Giải ba,577,4
00590,2023-03-22,Giải ba,347,5
00590,2023-03-22,Giải ba,348,6
00590,2023-03-22,Giải ba,135,7
00590,2023-03-22,Giải Đặc biệt,715,0
00590,2023-03-22,Giải Đặc biệt,925,1
00590,2023-03-22,Giải Nhất,287,0
00590,2023-03-22,Giải Nhất,333,1
00590,2023-03-22,Giải Nhất,165,2
00590,2023-03-22,Giải Nhất,771,3
00590,2023-03-22,Giải Nhì,128,0
00590,2023-03-22,Giải Nhì,486,1
00590,2023-03-22,Giải Nhì,125,2
00590,2023-03-22,Giải Nhì,443,3
00590,2023-03-22,Giải Nhì,414,4
00590,2023-03-22,Giải Nhì,475,5
00589,2023-03-20,Giải ba,997,0
00589,2023-03-20,Giải ba,108,1
00589,2023-03-20,Giải ba,902,2
00589,2023-03-20,Giải ba,094,3
00589,2023-03-20,Giải ba,122,4
00589,2023-03-20,Giải ba,258,5
00589,2023-03-20,Giải ba,321,6
00589,2023-03-20,Giải ba,412,7
00589,2023-03-20,Giải Đặc biệt,473,0
00589,2023-03-20,Giải Đặc biệt,304,1
00589,2023-03-20,Giải Nhất,175,0
00589,2023-03-20,Giải Nhất,029,1
00589,2023-03-20,Giải Nhất,682,2
00589,2023-03-20,Giải Nhất,822,3
00589,2023-03-20,Giải Nhì,778,0
00589,2023-03-20,Giải Nhì,050,1
00589,2023-03-20,Giải Nhì,011,2
00589,2023-03-20,Giải Nhì,675,3
00589,2023-03-20,Giải Nhì,910,4
00589,2023-03-20,Giải Nhì,917,5
00588,2023-03-17,Giải ba,723,0
00588,2023-03-17,Giải ba,208,1
00588,2023-03-17,Giải ba,501,2
00588,2023-03-17,Giải ba,785,3
00588,2023-03-17,Giải ba,318,4
00588,2023-03-17,Giải ba,381,5
00588,2023-03-17,Giải ba,245,6
00588,2023-03-17,Giải ba,510,7
00588,2023-03-17,Giải Đặc biệt,979,0
00588,2023-03-17,Giải Đặc biệt,886,1
00588,2023-03-17,Giải Nhất,259,0
00588,2023-03-17,Giải Nhất,959,1
00588,2023-03-17,Giải Nhất,515,2
00588,2023-03-17,Giải Nhất,473,3
00588,2023-03-17,Giải Nhì,847,0
00588,2023-03-17,Giải Nhì,804,1
00588,2023-03-17,Giải Nhì,769,2
00588,2023-03-17,Giải Nhì,403,3
00588,2023-03-17,Giải Nhì,060,4
00588,2023-03-17,Giải Nhì,855,5
00587,2023-03-15,Giải ba,200,0
00587,2023-03-15,Giải ba,075,1
00587,2023-03-15,Giải ba,710,2
00587,2023-03-15,Giải ba,549,3
00587,2023-03-15,Giải ba,158,4
00587,2023-03-15,Giải ba,016,5
00587,2023-03-15,Giải ba,057,6
00587,2023-03-15,Giải ba,206,7
00587,2023-03-15,Giải Đặc biệt,441,0
00587,2023-03-15,Giải Đặc biệt,498,1
00587,2023-03-15,Giải Nhất,494,0
